Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Att18	Att19	Att20	Att21	Att22	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-115.674;-74.723	0.048;0.150	0.014;0.160	#	#	6.016;10.703	#	-0.001;0.244	#	#	-0.350;0.525	#	#	#	#	#	-0.300;0.487	#	#	0.140;0.162	#	-0.000;1.077	000001	1.000	1.000	1	41.65	9980	2054	0.41		20	20
#	#	#	0.058;0.238	#	1.952;6.879	#	#	#	5.873;9.206	#	#	#	#	0.010;0.016	0.306;0.885	#	#	#	0.061;0.124	#	#	100000	1.000	1.000	1	73.23	9984	2058	0.27		20	20
#	#	#	0.066;0.136	-0.229;0.229	0.308;5.476	#	#	#	#	-0.226;0.322	0.556;0.840	#	0.033;0.111	#	#	#	#	0.181;0.745	#	0.243;1.203	-0.262;1.122	000001	0.062	0.574	1	110.53	9998	2072	0.41		326	568
#	-0.012;0.088	#	#	-0.326;0.767	4.655;15.191	-0.140;0.343	#	#	#	-0.117;0.721	0.349;0.546	-0.164;0.053	#	0.002;0.016	#	#	-0.386;0.949	#	#	#	-0.259;0.626	001110	0.204	0.728	1	87.52	9975	2073	0.45		163	224
#	#	0.047;0.224	0.066;0.160	-0.484;0.267	#	#	0.157;0.403	#	#	#	0.498;0.733	#	#	#	#	0.267;0.685	0.403;1.840	-0.040;0.656	#	#	#	011000	0.074	0.594	3	57.88	9864	2083	0.36		60	101
#	#	-0.009;0.224	#	#	#	0.047;0.283	-0.013;0.251	-0.150;0.682	#	#	0.381;0.584	-0.004;0.307	-0.062;0.144	#	#	-0.155;0.685	-0.006;1.923	#	#	0.128;1.034	0.859;1.688	011000	0.126	0.661	1	67.83	9906	2086	0.50		39	59
-86.154;-73.316	#	-0.019;0.136	-0.018;0.115	#	#	#	0.008;0.108	#	4.553;9.984	#	0.257;0.459	0.242;0.486	#	0.015;0.027	#	#	2.081;3.690	0.238;0.765	0.129;0.190	0.716;2.115	#	110001	1.000	1.000	1	41.63	9628	2093	0.55		19	19
#	0.027;0.105	#	0.005;0.146	1.072;1.918	#	#	#	#	0.072;5.750	#	#	0.337;0.773	#	0.002;0.012	0.324;0.941	-0.417;0.823	#	0.005;0.485	0.078;0.130	#	0.979;2.002	100000	0.054	0.558	1	80.93	9990	2099	0.50		101	181
-83.914;-73.294	#	#	#	#	#	#	#	#	#	#	0.342;0.593	-0.164;0.252	#	#	#	-0.132;0.674	#	0.578;0.861	0.058;0.106	#	#	001110	0.044	0.535	1	74.71	9973	2111	0.27		162	303
-83.914;-73.294	-0.014;0.193	#	0.042;0.139	#	#	#	#	0.355;0.765	#	#	#	-0.164;0.252	#	0.004;0.012	#	#	-0.386;0.949	0.578;0.861	#	#	-0.538;0.900	001110	0.071	0.590	1	73.55	9973	2140	0.41		59	100
-107.521;-75.426	#	0.047;0.224	0.066;0.160	#	#	0.039;0.303	#	#	-0.334;4.974	#	0.498;0.733	#	#	#	#	0.257;0.685	#	#	#	#	0.219;0.742	011000	0.049	0.547	2	54.05	9922	2194	0.36		98	179
#	0.027;0.105	0.002;0.087	0.005;0.146	1.072;1.918	#	#	0.025;0.170	#	0.072;5.750	-0.274;0.516	#	0.337;1.010	#	#	0.193;0.829	#	#	0.005;0.485	#	-0.260;1.469	#	100000	0.183	0.712	1	84.83	9990	2227	0.50		99	139
-75.436;-56.607	#	#	0.066;0.136	-0.229;0.229	0.308;5.476	0.128;0.381	#	#	#	-0.293;0.583	0.537;0.742	#	#	0.004;0.015	#	#	-0.645;1.032	0.181;0.745	#	#	-0.262;1.122	000001	0.052	0.554	1	107.71	9963	2247	0.50		396	715
#	#	0.263;0.380	#	#	#	#	#	#	#	#	0.349;0.593	#	#	#	#	0.462;0.908	#	#	#	#	#	001110	1.000	1.000	1	44.41	9973	2275	0.14		59	59
#	#	#	0.017;0.124	#	-1.105;2.501	0.193;0.387	#	#	#	#	0.425;0.742	#	0.038;0.098	#	#	#	2.607;3.805	0.053;0.637	#	#	#	000001	0.126	0.661	1	43.04	9823	2288	0.32		39	59
#	#	#	#	0.408;1.025	4.913;9.841	0.365;0.564	#	#	#	#	0.225;0.525	0.147;0.589	#	#	0.255;1.702	-0.348;0.490	0.448;2.467	#	0.088;0.136	#	0.314;1.068	000001	0.126	0.661	1	68.72	9890	2310	0.45		39	59
#	#	0.174;0.316	#	#	#	#	0.086;0.366	#	-0.018;6.524	#	#	-0.052;0.284	0.072;0.128	0.006;0.010	#	#	#	0.349;0.707	#	#	-0.461;0.849	000110	0.137	0.672	1	35.34	9905	2311	0.36		39	58
-74.058;-62.076	0.027;0.125	0.020;0.204	-0.004;0.116	1.116;2.138	#	#	#	#	#	-0.373;0.515	#	#	#	0.003;0.014	-0.548;0.320	-0.339;0.549	2.420;3.618	#	0.070;0.102	-0.377;1.187	#	110000	1.000	1.000	1	70.62	9881	2346	0.55		38	38
#	#	#	#	#	#	0.047;0.283	-0.035;0.225	#	#	#	#	-0.004;0.280	#	0.002;0.011	-0.306;0.753	0.267;0.685	0.930;1.923	#	0.061;0.125	0.128;1.034	0.859;1.819	011000	0.132	0.667	1	67.59	9906	2371	0.45		38	57
#	#	0.170;0.256	#	#	4.269;8.115	-0.218;0.127	#	0.798;1.083	1.353;9.499	#	0.513;0.829	-0.251;0.212	#	#	0.246;0.728	#	-0.743;1.756	#	#	#	#	001100	1.000	1.000	1	36.03	9909	2374	0.41		19	19
#	-0.016;0.094	0.231;0.320	#	#	#	-0.126;0.187	0.063;0.343	0.553;1.077	3.029;12.163	0.787;1.145	#	-0.061;0.276	-0.028;0.083	#	-0.402;0.891	#	#	#	0.044;0.104	1.560;2.959	#	001100	1.000	1.000	1	39.06	9913	2378	0.55		19	19
-100.643;-86.949	-0.016;0.094	#	#	#	#	#	0.063;0.343	0.553;1.077	3.029;12.163	0.787;1.145	0.565;0.767	-0.061;0.276	0.027;0.083	#	-0.402;0.891	0.458;1.597	#	#	0.087;0.104	1.560;2.959	#	001100	0.100	1.000	1	44.00	2378	2378	0.59		0	0
#	0.014;0.125	#	#	-0.029;0.782	1.592;5.919	#	#	#	5.456;10.023	#	#	#	#	#	-0.051;0.663	#	1.507;2.431	#	0.065;0.102	1.035;2.434	#	010100	1.000	1.000	1	64.40	9944	2409	0.36		19	19
#	0.014;0.125	0.083;0.217	#	#	1.592;5.919	0.061;0.188	0.077;0.199	0.253;0.560	5.456;10.023	-0.012;0.493	#	#	#	0.002;0.014	-0.051;0.663	0.024;0.861	1.507;2.431	0.252;0.676	#	1.035;2.434	-0.239;1.107	010100	1.000	1.000	1	64.40	9944	2409	0.68		19	19
#	0.006;0.134	0.238;0.451	#	#	#	0.009;0.245	#	#	1.325;5.768	#	#	0.025;0.335	#	0.004;0.010	#	#	0.057;2.453	0.069;0.455	#	0.243;1.203	#	000001	1.000	1.000	1	31.11	9956	2421	0.41		19	19
#	#	#	0.052;0.170	#	6.460;10.518	0.140;0.298	#	#	-0.932;5.857	#	0.403;0.661	-0.069;0.326	#	0.002;0.015	0.579;1.389	#	-0.733;1.184	-0.019;0.659	#	#	#	001000	1.000	1.000	1	116.81	9958	2423	0.45		19	19
-75.436;-56.607	0.028;0.119	#	0.066;0.136	#	0.308;5.476	#	#	#	#	#	0.563;0.919	0.231;0.423	#	#	#	#	-0.044;1.032	0.181;0.745	#	0.273;0.986	-0.262;1.122	000001	0.237	0.750	1	142.26	9963	2428	0.45		231	308
-69.808;-60.362	#	#	0.016;0.193	#	#	#	#	#	4.178;7.511	#	0.309;0.592	0.112;0.666	0.003;0.114	#	#	#	0.628;3.058	#	#	0.221;1.840	#	010010	0.000	0.000	1	68.59	2431	2431	0.36		0	19
-83.914;-67.652	#	#	#	#	7.259;18.191	#	#	0.774;1.196	#	#	#	-0.068;0.182	#	0.004;0.016	#	#	#	#	#	0.155;1.746	#	001110	1.000	1.000	1	67.14	9979	2444	0.27		19	19
#	0.048;0.150	#	#	#	#	#	-0.001;0.244	#	#	#	#	#	#	#	#	-0.300;0.487	#	0.307;0.909	0.140;0.162	#	-0.000;1.077	000001	1.000	1.000	1	40.61	9980	2445	0.27		19	19
-94.915;-67.652	#	#	0.042;0.139	#	5.481;11.370	-0.032;0.196	#	0.161;0.850	1.867;6.434	#	0.342;0.537	#	#	#	1.128;1.841	-0.353;0.769	#	#	0.052;0.153	0.123;2.044	-0.538;0.718	001110	0.132	0.667	1	84.29	9993	2458	0.55		38	57
#	#	#	#	#	#	-0.046;0.213	0.263;0.416	0.227;0.887	5.471;9.791	0.491;1.392	#	#	#	0.002;0.013	#	0.166;0.970	-0.100;1.167	0.433;0.692	0.058;0.113	#	-0.328;0.740	001100	1.000	1.000	1	77.53	9907	2465	0.50		56	56
-96.018;-69.059	0.017;0.103	#	#	-0.234;0.313	3.935;10.666	#	#	0.666;0.985	5.471;9.791	0.491;1.392	#	#	0.010;0.134	#	#	#	-0.100;1.167	#	0.058;0.113	#	-0.139;0.929	001100	0.232	0.747	1	48.15	9913	2465	0.50		56	75
#	#	-0.009;0.224	#	#	#	0.047;0.283	#	#	#	#	#	-0.004;0.280	0.033;0.144	0.005;0.010	-0.306;0.753	0.267;0.685	-0.006;1.923	#	#	0.128;1.034	0.859;1.864	011000	0.126	0.661	1	67.47	9906	2477	0.45		37	56
-86.154;-73.316	#	-0.019;0.136	-0.018;0.115	#	#	#	0.008;0.108	#	4.553;9.984	#	#	0.242;0.486	#	0.015;0.027	#	#	2.081;3.690	0.238;0.765	0.129;0.190	#	#	110001	1.000	1.000	1	40.02	9628	2484	0.45		18	18
#	0.027;0.105	#	-0.052;0.146	1.072;1.918	#	#	#	-0.021;0.457	#	-0.327;0.425	#	0.337;0.773	#	#	#	#	2.194;3.118	0.005;0.485	#	-0.476;1.088	#	100000	0.056	0.562	1	80.97	9990	2490	0.41		95	169
-93.045;-75.426	#	#	0.122;0.221	-0.484;0.592	#	#	0.071;0.251	0.100;0.898	5.195;10.594	#	#	#	#	#	#	0.257;0.877	-0.006;1.939	0.188;0.771	0.061;0.121	0.329;2.030	0.219;0.742	011000	0.126	0.661	1	76.46	9991	2498	0.55		111	168
-107.521;-75.426	#	0.047;0.280	#	#	#	#	0.071;0.251	0.138;0.856	5.195;8.528	#	#	#	0.006;0.118	0.003;0.016	0.035;1.116	0.659;0.877	#	#	0.061;0.121	#	-0.290;0.742	011000	1.000	1.000	1	90.84	9642	2498	0.50		18	18
-75.281;-57.736	0.039;0.132	-0.023;0.196	0.066;0.136	-0.451;0.483	#	#	0.023;0.165	-0.180;0.389	#	0.014;0.322	0.426;0.840	-0.075;0.400	#	#	0.189;1.385	#	#	0.218;0.745	0.091;0.117	0.243;1.203	0.043;0.617	000001	0.068	0.585	1	105.63	9992	2507	0.68		325	556
#	0.079;0.195	0.136;0.234	#	#	#	-0.035;0.287	#	0.387;0.889	2.034;6.972	#	0.488;0.810	-0.001;0.283	#	0.006;0.014	-0.437;0.886	#	#	0.785;1.133	0.053;0.107	1.030;2.155	#	000100	1.000	1.000	1	68.48	9654	2510	0.55		18	18
-75.436;-56.607	0.046;0.132	#	0.066;0.136	#	0.308;5.476	0.128;0.381	#	#	#	#	0.537;0.742	0.190;0.368	#	0.002;0.010	0.073;0.999	#	-0.645;1.051	0.181;0.745	#	#	-0.262;1.122	000001	0.088	0.615	1	119.25	9963	2520	0.55		308	501
#	#	#	0.066;0.136	#	0.308;5.476	#	0.018;0.172	#	#	-0.226;0.322	0.537;0.919	#	0.033;0.111	#	#	0.140;0.650	-0.044;1.051	0.181;0.745	#	0.243;0.986	-0.188;1.122	000001	0.065	0.579	1	108.12	9998	2558	0.50		420	726
#	#	#	#	#	#	-0.057;0.178	0.294;0.505	0.835;1.485	#	#	0.349;0.572	#	0.041;0.145	#	#	#	-0.544;1.201	#	#	#	-0.096;0.640	001110	1.000	1.000	2	53.35	9979	2580	0.32		38	38
-83.914;-64.083	-0.019;0.134	#	#	#	7.259;9.309	#	#	#	#	#	#	#	#	0.006;0.010	#	0.462;0.655	#	#	0.058;0.106	#	#	001110	0.466	0.858	1	98.56	9959	2622	0.27		115	134
-81.653;-69.243	#	-0.027;0.113	-0.032;0.142	#	#	#	-0.026;0.101	-0.163;0.247	-1.415;6.608	-0.122;0.185	#	#	#	#	#	#	1.080;2.686	0.144;0.552	0.062;0.110	#	#	100001	0.076	0.597	1	82.58	9960	2623	0.45		224	375
#	#	#	#	-0.564;0.564	#	-0.139;0.188	0.086;0.366	#	#	#	#	#	#	0.006;0.011	#	1.253;2.207	#	#	#	#	#	000110	1.000	1.000	2	37.57	9790	2646	0.23		19	19
-83.914;-73.294	#	#	#	#	7.259;15.191	#	-0.016;0.184	#	0.055;5.362	#	0.342;0.593	#	#	#	#	0.462;0.655	#	0.578;0.861	#	#	#	001110	1.000	1.000	1	117.05	9959	2651	0.32		56	56
#	0.104;0.193	#	#	-0.489;0.635	#	0.093;0.384	#	#	5.568;9.765	#	#	#	#	#	0.049;0.550	#	0.834;1.690	#	#	0.278;2.133	#	001010	1.000	1.000	1	67.31	9803	2659	0.32		18	18
#	#	0.263;0.380	#	#	#	#	#	#	#	0.500;1.351	0.349;0.593	#	#	#	#	0.462;0.655	#	#	#	#	#	001110	1.000	1.000	1	49.26	9973	2666	0.18		37	37
-91.877;-63.634	0.145;0.277	#	0.066;0.133	#	-1.105;2.501	#	0.018;0.144	#	#	-0.181;0.719	#	0.366;0.709	0.038;0.098	0.005;0.012	-0.512;0.067	#	2.573;3.839	#	#	0.494;1.262	0.950;1.937	000001	1.000	1.000	1	41.24	9823	2679	0.59		18	18
#	0.119;0.195	0.030;0.233	0.036;0.185	#	4.115;7.600	#	-0.018;0.162	0.075;0.577	#	-0.087;0.826	#	0.008;0.226	#	#	#	-0.368;0.871	-0.550;1.607	#	0.061;0.091	#	#	000100	1.000	1.000	2	79.54	9831	2687	0.50		18	18
-65.053;-51.359	#	-0.075;0.157	#	#	#	#	-0.026;0.101	-0.163;0.247	-0.219;1.168	#	0.335;0.602	0.078;0.520	#	#	0.130;1.056	#	#	0.144;0.577	#	#	#	100001	1.000	1.000	1	152.17	9772	2700	0.41		19	19
#	#	#	0.122;0.221	-0.484;0.592	#	#	#	0.100;0.898	5.195;10.594	#	#	0.019;0.224	#	#	#	0.257;0.877	-0.006;1.939	0.188;0.771	#	0.329;2.030	0.567;0.742	011000	1.000	1.000	1	133.28	9865	2721	0.45		18	18
#	0.027;0.105	0.002;0.087	0.005;0.146	1.072;1.918	#	#	0.025;0.170	#	0.072;5.750	-0.274;0.516	#	0.337;1.010	#	#	0.193;0.829	#	#	0.005;0.485	#	-0.260;1.471	#	100000	0.187	0.715	1	84.83	9990	2739	0.50		93	130
#	#	#	0.085;0.160	#	#	#	0.157;0.225	#	#	0.346;1.160	0.498;0.584	#	0.033;0.144	0.001;0.014	#	0.267;0.685	#	0.099;0.656	#	0.128;1.034	#	011000	0.243	0.753	2	68.66	9922	2749	0.41		55	73
#	#	0.170;0.256	#	#	#	-0.218;0.127	#	0.798;1.083	1.353;9.499	#	0.513;0.829	#	#	#	#	#	-0.743;1.756	#	#	#	#	001100	1.000	1.000	1	33.63	9909	2765	0.27		18	18
-108.233;-67.652	-0.016;0.090	#	0.042;0.139	#	5.481;11.370	-0.140;0.196	#	0.161;0.850	#	#	0.342;0.537	#	#	0.002;0.016	1.234;1.735	#	#	#	0.058;0.115	0.123;2.044	-0.538;0.718	001110	1.000	1.000	1	90.96	9993	2804	0.55		37	37
#	0.038;0.187	-0.003;0.193	0.052;0.170	-0.006;0.893	6.784;10.518	0.140;0.267	#	#	#	#	#	-0.069;0.534	#	#	#	0.303;1.264	#	-0.019;0.610	#	#	#	001000	1.000	1.000	1	102.18	9958	2814	0.41		18	18
#	0.048;0.150	0.014;0.160	#	#	#	#	-0.001;0.244	#	#	-0.350;0.525	#	0.440;0.796	#	#	#	-0.300;0.487	#	#	0.140;0.162	#	#	000001	1.000	1.000	1	39.57	9980	2836	0.32		18	18
-94.915;-67.652	-0.016;0.090	#	0.042;0.139	#	5.481;11.370	#	#	0.161;0.850	#	#	0.342;0.537	#	0.033;0.093	0.002;0.016	1.234;1.735	#	#	#	0.066;0.115	0.123;2.044	-0.538;0.718	001110	1.000	1.000	1	89.98	9993	2849	0.55		36	36
#	0.017;0.103	#	#	-0.234;0.313	3.935;10.666	-0.046;0.213	0.176;0.364	#	5.471;9.791	0.491;1.392	#	#	#	0.002;0.013	#	0.166;0.970	-0.100;1.167	0.433;0.692	0.058;0.113	#	-0.139;0.740	001100	1.000	1.000	1	82.50	9907	2856	0.59		35	35
-86.132;-65.163	#	#	#	#	#	0.047;0.283	#	-0.150;0.682	#	#	0.431;0.584	-0.004;0.280	#	0.002;0.015	-0.306;0.753	0.267;0.685	-0.006;1.923	#	0.061;0.125	0.128;1.034	0.904;1.819	011000	0.126	0.660	1	67.10	9906	2868	0.55		35	53
#	0.079;0.195	#	#	#	1.096;9.990	#	0.065;0.199	#	#	#	0.488;0.810	-0.001;0.283	0.060;0.116	0.006;0.018	0.095;0.886	#	#	#	0.053;0.107	1.030;2.155	#	000100	0.109	0.642	1	39.58	9654	2901	0.45		34	53
-86.667;-55.856	#	#	#	-0.357;0.229	#	0.158;0.304	#	#	5.273;11.938	#	0.339;0.919	#	#	#	#	#	#	#	0.019;0.122	#	-0.482;1.122	000001	0.126	0.660	1	79.31	9897	2909	0.32		35	53
-83.914;-64.083	-0.019;0.193	0.024;0.186	#	#	#	#	-0.012;0.168	#	0.055;5.362	#	#	-0.164;0.252	#	0.004;0.012	#	#	-0.386;1.401	0.578;0.861	#	#	-0.538;0.900	001110	0.081	0.604	1	74.43	9795	2922	0.45		110	182
#	#	#	#	0.742;1.324	#	#	#	-0.138;0.432	#	-0.122;0.347	#	#	0.001;0.062	#	#	#	#	0.125;0.511	#	-0.149;0.702	#	100001	0.059	0.567	1	75.05	9878	2927	0.27		144	254
-87.822;-59.151	#	#	0.042;0.139	-0.361;0.556	7.259;18.191	#	#	#	0.055;5.362	0.111;0.629	0.342;0.593	#	#	#	#	#	#	#	0.058;0.106	0.537;1.251	#	001110	0.049	0.547	1	71.45	9993	2941	0.41		129	236
-79.319;-57.494	#	-0.023;0.196	0.066;0.136	-0.357;0.229	-0.560;5.930	#	#	-0.180;0.389	#	0.014;0.322	0.537;0.919	#	#	#	0.189;1.385	#	-0.044;1.051	#	0.063;0.124	0.243;1.203	-0.188;1.122	000001	0.052	0.554	1	106.06	9998	2949	0.59		362	653
-83.914;-64.083	#	#	#	-0.361;0.767	7.259;9.309	-0.140;0.196	#	0.436;0.858	#	#	0.342;0.593	#	#	0.006;0.016	#	#	#	#	0.058;0.106	#	#	001110	0.135	0.670	1	70.93	9810	2969	0.36		71	106
#	#	#	0.219;0.307	-0.357;0.771	3.634;10.604	#	#	0.835;1.485	#	#	0.349;0.572	#	0.041;0.145	#	#	0.155;0.908	-0.544;1.201	#	#	#	#	001110	1.000	1.000	1	53.00	9979	2971	0.36		36	36
#	-0.014;0.193	#	0.042;0.139	#	7.259;18.191	-0.140;0.196	#	#	0.055;5.362	#	0.342;0.593	#	#	#	#	#	#	#	#	#	#	001110	0.040	0.525	1	68.12	9993	2995	0.27		198	377
#	0.027;0.105	#	0.005;0.146	1.072;1.918	#	#	0.025;0.170	#	0.072;5.750	#	#	0.337;0.773	#	#	0.324;0.941	-0.417;0.823	#	0.005;0.485	0.078;0.130	#	#	100000	0.053	0.556	1	80.93	9990	3009	0.45		89	160
-81.653;-69.243	#	-0.075;0.113	-0.032;0.142	#	#	#	-0.026;0.101	-0.163;0.247	-1.415;6.608	-0.122;0.185	#	#	#	0.003;0.015	#	#	1.080;2.686	#	#	#	#	100001	0.059	0.568	1	80.51	9960	3014	0.41		212	373
#	-0.014;0.193	#	0.042;0.139	#	5.481;18.191	-0.140;0.196	#	0.355;0.681	0.055;5.362	#	#	#	#	#	#	#	#	#	#	#	-0.538;0.900	001110	0.041	0.528	1	63.26	9959	3044	0.32		159	301
#	0.104;0.193	#	0.029;0.146	-0.017;0.516	#	#	#	0.037;0.629	5.568;9.765	#	#	#	#	#	#	#	#	#	#	0.278;1.184	-0.180;1.149	001010	1.000	1.000	1	61.48	9803	3050	0.32		17	17
-83.914;-64.083	#	#	#	#	7.259;9.309	#	#	#	#	0.460;0.769	#	#	#	#	0.378;1.072	0.462;0.908	#	#	0.058;0.106	#	#	001110	1.000	1.000	1	99.71	9810	3057	0.27		35	35
#	-0.019;0.134	0.263;0.380	#	#	6.132;10.579	#	#	#	#	#	0.349;0.593	-0.105;0.304	#	#	#	#	#	0.331;0.755	#	#	#	001110	1.000	1.000	1	45.87	9810	3057	0.27		35	35
-71.357;-53.812	#	#	#	#	-4.429;6.944	#	#	-0.163;0.247	#	-0.130;0.635	#	-0.061;0.249	#	#	#	#	1.351;2.857	#	#	#	1.319;2.271	100001	1.000	1.000	1	88.53	9819	3066	0.32		17	17
-81.653;-69.243	#	-0.233;0.157	-0.032;0.142	#	#	0.197;0.520	#	-0.163;0.247	-1.415;6.608	-0.122;0.185	#	#	#	#	#	#	1.080;2.686	#	0.062;0.110	#	#	100001	0.048	0.545	1	75.88	9960	3068	0.41		211	387
#	#	-0.005;0.134	#	1.507;2.019	#	#	#	-0.003;0.635	#	#	#	0.379;0.696	0.038;0.098	#	-0.512;0.067	#	#	0.086;0.745	#	#	0.950;1.937	000001	1.000	1.000	1	40.44	9823	3070	0.36		17	17
#	0.028;0.119	#	#	#	#	0.150;0.381	0.018;0.172	#	#	#	0.556;0.742	0.231;0.423	#	#	#	-0.058;0.661	#	0.181;0.745	#	0.273;0.986	#	000001	0.044	0.535	1	109.31	9998	3076	0.36		265	495
#	#	#	#	#	4.853;9.901	0.365;0.381	#	#	0.220;5.651	-0.150;0.564	#	0.147;0.589	#	0.006;0.012	0.255;1.702	#	#	#	0.088;0.136	#	#	000001	1.000	1.000	1	66.50	9845	3092	0.36		17	17
-97.928;-79.527	0.026;0.103	#	#	#	6.373;9.858	#	-0.041;0.170	#	-0.662;6.003	#	#	#	#	#	#	#	1.167;1.213	0.433;0.775	#	#	-0.112;0.740	001100	1.000	1.000	1	90.39	9946	3110	0.36		18	18
#	#	#	0.122;0.221	-0.484;0.592	3.839;10.209	#	#	0.100;0.898	5.195;10.594	#	#	0.019;0.224	#	#	#	0.257;0.877	-0.006;1.939	0.188;0.771	#	0.329;2.030	0.567;0.742	011000	1.000	1.000	1	126.97	9865	3112	0.50		17	17
-81.653;-69.243	#	-0.233;0.157	-0.105;0.142	#	#	0.197;0.520	#	-0.163;0.247	-1.415;6.608	-0.122;0.185	#	#	#	0.002;0.012	#	#	1.080;2.686	#	0.062;0.110	#	#	100001	0.048	0.544	1	75.88	9960	3125	0.45		209	384
#	#	0.043;0.139	#	-0.326;0.767	5.481;15.191	-0.140;0.196	#	#	1.266;9.165	#	0.349;0.546	-0.164;0.053	#	#	0.414;1.340	#	-0.386;0.949	0.245;0.669	#	#	-0.128;0.626	001110	0.184	0.713	1	88.68	9975	3129	0.50		87	122
-75.436;-56.607	#	#	0.066;0.136	#	0.308;5.476	-0.095;0.381	0.018;0.172	#	#	#	0.537;0.919	#	#	0.002;0.012	#	#	-0.044;1.051	0.401;0.674	#	0.273;0.986	-0.188;1.122	000001	0.255	0.761	1	135.24	9963	3144	0.50		229	301
#	0.017;0.103	#	#	#	3.935;10.666	-0.046;0.213	0.176;0.416	#	5.471;9.791	0.491;1.392	0.614;0.810	#	#	0.002;0.013	#	0.166;0.970	-0.100;1.167	0.433;0.692	#	#	#	001100	1.000	1.000	1	84.93	9907	3154	0.50		17	17
#	#	0.133;0.256	#	#	4.269;8.115	-0.218;0.127	#	0.798;1.083	#	#	#	-0.251;0.212	-0.013;0.115	#	0.246;0.728	#	-0.743;1.756	#	#	#	#	001100	1.000	1.000	1	58.10	9909	3156	0.36		34	34
-100.643;-86.949	0.003;0.075	#	#	#	#	#	#	0.553;1.077	#	0.787;1.145	#	-0.061;0.276	#	#	-0.402;0.891	#	#	#	#	#	#	001100	1.000	1.000	1	38.19	9913	3160	0.27		17	17
-81.653;-69.243	#	-0.073;0.157	#	#	0.334;6.944	#	-0.026;0.101	-0.163;0.247	-1.415;6.608	-0.094;0.306	#	#	#	#	#	#	1.080;2.686	0.144;0.552	#	#	#	100001	0.046	0.541	1	66.93	9972	3178	0.41		225	416
-97.928;-79.527	0.026;0.103	#	0.099;0.284	#	#	0.005;0.135	-0.041;0.170	#	#	#	#	#	#	#	0.246;0.817	#	1.167;1.756	#	#	0.688;2.362	-0.112;0.983	001100	1.000	1.000	1	84.53	9946	3193	0.41		17	17
#	#	0.129;0.298	0.219;0.307	-0.357;0.771	3.634;10.604	#	#	0.835;1.968	#	#	0.349;0.572	#	0.041;0.145	#	#	0.155;0.908	-0.544;1.201	#	#	#	#	001110	1.000	1.000	1	63.53	9979	3226	0.41		17	17
#	#	#	0.066;0.136	#	#	#	-0.001;0.244	#	#	-0.350;0.583	#	0.440;0.796	#	#	#	-0.300;0.487	#	#	0.140;0.162	#	#	000001	1.000	1.000	1	38.67	9980	3227	0.27		17	17
#	0.027;0.105	0.002;0.087	0.005;0.146	1.072;1.918	#	#	0.025;0.170	#	-5.947;5.750	-0.274;0.516	#	0.337;1.010	#	#	0.193;0.829	#	#	0.005;0.485	0.071;0.117	#	#	100000	0.192	0.719	1	84.83	9990	3237	0.50		87	121
#	0.017;0.103	#	#	#	#	#	#	0.227;0.887	5.471;9.791	0.491;1.392	#	#	#	0.002;0.013	#	0.166;0.970	#	0.433;0.692	0.058;0.113	#	-0.139;0.740	001100	0.128	0.663	1	63.89	9907	3247	0.41		67	101
-81.653;-69.243	#	-0.233;0.157	-0.032;0.142	#	#	#	-0.026;0.101	-0.163;0.247	#	-0.122;0.185	#	0.078;0.520	#	#	#	-0.202;0.417	1.080;2.686	0.029;0.552	#	#	#	100001	0.048	0.545	1	80.38	9960	3261	0.45		186	341
-83.914;-73.294	0.010;0.066	#	#	#	#	-0.069;0.108	0.060;0.179	-0.032;0.651	2.740;7.678	#	0.342;0.593	#	#	#	#	#	-0.231;0.728	0.578;0.861	0.058;0.106	#	#	001110	0.332	0.802	1	113.86	9959	3284	0.45		69	86
-83.914;-64.083	#	#	#	-0.361;0.767	7.259;18.191	-0.044;0.115	#	#	#	#	0.342;0.593	-0.164;0.252	#	0.004;0.012	-0.542;0.076	#	#	0.578;0.861	#	#	#	001110	1.000	1.000	1	107.83	9795	3284	0.41		34	34
#	#	#	0.042;0.139	-0.326;0.767	5.481;7.712	-0.140;0.196	#	0.355;0.765	#	0.038;0.445	0.349;0.546	#	#	#	#	-0.353;0.836	-0.386;0.949	#	#	#	-0.538;0.640	001110	0.075	0.595	1	55.74	9691	3298	0.45		50	84
-107.521;-75.426	0.019;0.099	#	0.085;0.160	#	#	0.039;0.303	#	#	-0.334;4.974	#	0.404;0.567	#	0.033;0.147	#	#	0.143;0.685	#	0.216;0.451	#	#	0.219;0.742	011000	0.323	0.798	1	52.43	9896	3301	0.45		67	84
#	0.028;0.119	-0.023;0.196	0.066;0.136	-0.229;0.229	-0.560;5.476	#	#	-0.180;0.389	#	0.014;0.322	0.556;0.742	#	0.033;0.111	#	0.189;1.385	#	#	0.181;0.745	#	#	-0.262;1.122	000001	0.088	0.615	1	114.98	9998	3302	0.55		275	447
#	#	#	#	#	0.308;5.476	#	#	#	#	#	0.563;0.919	0.231;0.423	#	#	#	-0.327;0.661	-0.044;1.032	#	#	0.243;1.203	-0.262;1.122	000001	0.061	0.571	1	123.90	9963	3302	0.32		205	359
