Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Att18	Att19	Att20	Att21	Att22	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	-0.003;0.230	0.037;0.270	-0.547;0.547	#	#	#	#	#	-0.086;0.482	#	#	#	#	#	#	-0.215;1.394	#	0.070;0.131	#	#	001000	0.146	0.681	1	589.78	49999	34667	0.27		785	10476
#	0.091;0.221	#	#	#	#	0.347;0.471	#	#	3.282;6.985	-0.086;0.482	#	0.313;0.735	#	#	0.067;1.526	0.141;0.643	-0.386;0.791	#	#	0.698;1.494	-0.364;0.426	001000	1.000	1.000	1	333.73	49916	34667	0.45		39	39
#	#	-0.033;0.147	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.852;0.102	#	0.071;0.108	#	#	000011	0.156	0.690	1	512.72	49919	34670	0.14		39	275
-77.704;-68.338	#	-0.008;0.086	-0.028;0.145	#	-0.323;7.368	-0.045;0.260	-0.177;0.059	-0.127;0.454	#	#	#	#	#	#	#	-0.165;0.505	#	#	#	-0.421;1.033	-0.191;0.868	100001	1.000	1.000	2	483.12	49921	34672	0.45		156	156
-96.817;-69.430	-0.002;0.061	#	#	#	1.724;10.618	#	0.018;0.190	-0.600;0.422	2.921;6.007	#	0.305;0.546	#	#	#	#	#	#	0.384;0.899	0.045;0.105	#	-0.540;0.297	000110	0.489	0.867	1	616.75	49923	34674	0.45		156	586
#	#	#	#	#	3.073;17.543	#	-0.082;0.218	0.348;0.568	#	0.118;0.501	0.427;0.613	#	#	#	#	#	-0.866;1.282	#	0.043;0.108	0.233;2.236	#	001110	0.186	0.714	1	608.33	49933	34676	0.36		235	1097
#	-0.010;0.118	#	#	0.828;2.092	#	0.225;0.357	0.052;0.156	#	#	-0.332;0.390	#	#	-0.020;0.046	0.009;0.013	#	-0.044;0.488	#	0.035;0.657	0.092;0.102	-0.115;0.900	#	110000	1.000	1.000	1	487.46	49926	34677	0.50		78	78
#	-0.001;0.084	#	0.101;0.249	-0.253;0.258	#	#	0.001;0.233	0.009;0.499	4.471;8.174	0.157;0.836	#	-0.043;0.287	#	#	1.083;2.413	#	#	0.214;0.760	#	#	#	011000	1.000	1.000	1	513.90	49927	34678	0.45		78	78
#	#	-0.030;0.205	#	#	#	#	#	-0.160;0.592	#	#	0.136;0.458	#	0.144;0.228	0.007;0.014	0.278;1.513	-0.553;0.720	0.300;1.806	#	0.062;0.101	#	0.766;1.340	000100	1.000	1.000	3	210.17	49928	34679	0.45		39	39
#	-0.004;0.107	0.071;0.150	#	0.940;2.050	#	0.030;0.266	#	#	#	#	0.278;0.563	#	#	#	#	#	#	-0.117;0.334	0.069;0.108	0.007;1.071	0.894;1.540	100000	1.000	1.000	1	387.78	49932	34683	0.41		39	39
-77.704;-51.966	#	#	#	#	#	#	#	-0.108;0.257	#	#	#	#	#	#	#	-0.055;0.718	0.932;2.541	#	0.052;0.118	#	#	100001	0.250	0.758	1	534.34	49986	34685	0.23		1253	3367
#	#	#	0.105;0.222	-0.307;0.802	4.744;10.273	#	0.009;0.185	#	0.235;5.310	0.071;0.237	0.471;0.635	#	0.063;0.114	0.002;0.013	0.252;1.034	#	#	#	0.064;0.130	0.758;1.581	0.089;0.807	001010	0.751	0.944	1	660.71	49936	34687	0.59		78	117
-79.475;-60.218	0.026;0.113	0.071;0.201	0.102;0.264	-0.247;0.247	#	0.139;0.407	#	0.085;0.495	#	-0.090;0.650	#	-0.070;0.280	0.001;0.122	0.003;0.012	-0.238;0.703	-0.220;0.551	0.361;1.285	#	0.068;0.123	#	#	001000	0.259	0.763	1	634.65	49940	34691	0.68		117	742
-77.126;-57.869	#	0.071;0.146	#	-0.511;0.511	#	0.067;0.407	#	0.286;0.582	#	-0.045;0.646	#	#	0.001;0.132	0.003;0.011	#	#	0.213;1.878	#	#	#	#	001000	0.307	0.789	1	603.27	49944	34691	0.41		352	1644
#	#	0.004;0.099	#	#	#	#	-0.135;0.110	#	#	-0.015;0.222	#	#	0.005;0.059	0.001;0.013	#	#	#	#	#	-1.870;1.509	0.276;1.874	100000	0.326	0.799	1	547.95	49956	34703	0.32		430	2309
-90.220;-58.125	0.170;0.224	0.087;0.185	#	#	#	0.198;0.385	#	-0.003;0.396	#	#	#	#	0.097;0.182	0.003;0.017	#	-0.125;0.871	0.109;1.033	0.052;0.419	0.059;0.102	#	#	010000	1.000	1.000	1	336.41	49953	34704	0.50		39	39
#	0.170;0.224	#	#	#	#	#	#	-0.129;0.521	#	-0.268;0.571	#	0.161;0.421	#	0.002;0.012	#	-0.125;0.683	#	#	0.059;0.121	0.067;1.742	#	010000	0.237	0.750	1	399.91	49953	34704	0.36		39	78
#	#	0.026;0.252	0.044;0.213	#	3.745;8.553	#	#	#	1.154;8.548	-0.084;0.656	0.372;0.546	-0.043;0.228	#	#	#	#	#	0.457;0.908	0.060;0.096	#	-0.207;0.711	001110	0.234	0.748	1	560.55	49962	34713	0.45		702	1757
#	0.159;0.240	#	#	#	#	0.019;0.133	#	#	#	#	0.349;0.546	0.061;0.239	#	#	#	#	#	0.498;1.166	#	#	-0.547;0.711	001110	0.402	0.833	1	326.04	49964	34715	0.27		39	78
-84.270;-72.048	#	#	#	#	1.539;7.428	0.015;0.129	#	0.094;0.698	#	#	0.373;0.744	#	#	#	#	#	#	#	#	#	#	011000	0.118	0.652	1	589.17	49965	34716	0.23		507	2264
#	-0.045;0.111	#	#	-0.450;0.414	#	#	-0.053;0.141	-0.413;0.432	#	#	#	-0.131;0.457	0.012;0.087	0.005;0.012	0.811;1.496	#	-0.465;1.279	0.351;0.879	#	#	#	001100	0.110	0.643	1	546.96	49967	34718	0.45		78	819
#	#	0.000;0.086	#	-0.370;0.496	#	-0.045;0.260	#	#	0.442;4.392	-0.062;0.519	0.324;0.521	#	#	#	-0.384;0.448	#	-0.413;1.436	-0.172;0.308	#	-0.054;1.373	0.062;0.559	100001	0.869	0.972	1	687.59	49971	34722	0.50		195	234
#	0.089;0.169	-0.181;0.172	0.074;0.249	#	6.465;10.792	#	#	#	#	#	#	-0.035;0.353	0.058;0.128	#	0.512;1.013	#	-0.580;1.193	0.192;0.455	#	#	#	011000	0.100	1.000	1	778.55	34724	34724	0.41		0	0
#	0.033;0.115	#	#	-0.128;0.542	6.845;12.201	-0.103;0.144	0.360;0.519	#	1.154;6.092	-0.145;1.065	0.323;0.645	#	#	#	#	#	#	#	#	0.760;2.077	#	001110	1.000	1.000	1	208.94	49977	34728	0.41		39	39
#	-0.004;0.077	#	0.028;0.129	-0.606;0.611	#	0.152;0.461	-0.031;0.195	#	#	0.007;0.328	#	#	0.016;0.073	#	#	-1.257;0.808	-0.252;0.912	#	#	#	#	000001	0.530	0.881	1	683.77	49996	34729	0.41		587	1097
#	#	#	0.025;0.129	#	1.329;3.727	0.152;0.492	#	-0.607;0.513	-0.192;3.414	-0.061;0.691	#	#	0.030;0.087	#	0.092;0.871	-1.257;0.808	#	-0.489;0.691	0.060;0.122	#	-0.265;1.046	000001	0.485	0.865	2	676.40	49996	34729	0.55		744	1446
#	-0.015;0.070	0.031;0.139	0.030;0.192	#	#	0.030;0.284	#	-0.114;0.593	#	0.149;0.723	0.364;0.599	0.160;0.214	-0.004;0.097	0.000;0.013	#	#	0.352;1.423	#	#	#	#	010000	0.274	0.772	2	678.76	49980	34731	0.50		195	742
#	#	-0.045;0.102	-0.043;0.129	#	#	0.224;0.492	#	#	#	#	0.467;0.911	#	#	#	0.092;0.871	#	#	0.100;0.383	0.060;0.155	0.074;0.952	#	000001	0.282	0.776	1	616.57	49996	34732	0.36		353	1016
#	-0.024;0.101	#	-0.035;0.233	#	#	#	#	#	#	#	0.399;0.721	0.132;0.363	0.006;0.132	#	-0.445;0.461	-0.259;1.377	#	#	#	#	-0.083;0.761	100001	0.113	0.646	1	570.27	49983	34734	0.36		508	2498
-69.236;-57.681	#	#	0.061;0.174	-0.220;0.220	-0.188;6.242	0.115;0.199	#	#	#	-0.142;0.573	#	#	#	0.002;0.014	#	#	0.874;2.900	#	0.072;0.123	#	0.197;0.789	110000	0.750	0.944	1	609.63	49662	34753	0.45		77	116
#	0.057;0.205	0.002;0.227	#	#	-1.092;5.220	0.000;0.272	#	0.142;0.541	#	0.040;0.804	0.676;1.003	0.136;0.558	#	#	#	0.255;1.009	#	#	#	#	#	000010	0.398	0.832	1	468.37	49613	34755	0.41		38	116
#	-0.040;0.123	-0.028;0.179	#	-0.369;0.566	#	0.277;0.563	#	#	-0.198;6.591	#	#	0.345;0.807	#	0.010;0.016	#	#	#	#	#	#	#	100000	1.000	1.000	1	239.13	49619	34761	0.32		38	38
#	-0.009;0.108	#	0.084;0.194	0.237;0.995	-1.221;12.045	#	#	#	#	#	#	0.171;0.714	#	0.009;0.014	#	#	#	#	#	1.137;2.564	#	000001	1.000	1.000	1	324.12	49621	34763	0.32		38	38
#	#	#	0.105;0.222	-0.307;0.802	#	#	0.009;0.185	-0.069;0.535	0.235;8.056	0.071;0.237	#	#	0.063;0.114	0.002;0.013	0.127;1.034	#	#	#	0.064;0.130	#	#	001010	0.098	0.629	1	644.48	49936	34765	0.45		194	856
-96.114;-81.565	#	#	0.148;0.258	#	#	#	#	-0.038;0.532	#	#	#	#	#	#	0.319;1.515	-0.219;1.017	-1.111;0.988	#	0.043;0.108	0.089;1.785	#	001110	0.353	0.812	1	491.72	49925	34766	0.36		77	311
-82.886;-67.053	#	0.063;0.177	0.085;0.184	#	#	0.009;0.286	#	#	0.235;6.036	#	#	#	0.083;0.162	0.002;0.013	0.077;1.369	#	#	0.069;0.546	#	#	#	001010	0.324	0.798	1	608.38	49989	34769	0.41		272	934
#	#	#	0.089;0.173	-0.087;0.875	0.418;7.389	#	0.087;0.244	0.094;0.577	1.423;5.126	0.018;0.351	#	-0.077;0.332	#	#	-0.422;1.227	#	#	#	#	-0.163;1.072	0.371;2.423	011000	0.275	0.772	1	678.86	49896	34770	0.50		389	857
-99.014;-67.423	#	#	0.115;0.325	#	#	-0.083;0.208	#	0.546;1.104	#	#	#	#	#	0.005;0.009	-0.158;1.038	#	-0.102;1.473	#	#	#	-0.255;1.073	001100	0.356	0.813	1	393.40	49958	34776	0.36		272	661
-91.281;-67.697	#	0.136;0.235	0.075;0.257	0.263;0.739	#	#	#	0.298;0.605	1.846;10.610	#	0.538;0.806	#	0.037;0.090	0.005;0.010	#	0.309;0.794	#	#	#	#	#	111000	1.000	1.000	2	432.19	49643	34785	0.45		38	38
#	-0.022;0.129	#	-0.060;0.135	#	3.737;7.343	-0.174;0.199	0.002;0.236	#	-1.241;10.720	-0.050;0.781	#	0.051;0.419	#	#	-0.756;1.172	#	0.805;2.205	-0.000;0.706	#	#	#	110000	0.101	0.633	1	591.69	49864	34786	0.50		232	1749
#	#	-0.008;0.086	#	#	-1.752;5.418	0.288;0.447	#	#	#	-0.056;0.351	#	#	0.006;0.064	#	#	-0.151;0.718	#	0.105;0.708	#	#	#	100001	0.548	0.887	1	517.24	49988	34790	0.32		506	974
-77.704;-61.015	0.028;0.138	-0.008;0.086	-0.028;0.058	#	#	#	-0.177;-0.050	#	-1.326;5.216	#	#	#	#	#	0.137;1.800	#	0.932;2.541	#	0.068;0.119	-0.715;1.233	#	100001	0.100	1.000	1	768.71	34790	34790	0.45		0	0
#	#	#	0.063;0.141	-0.520;0.467	4.284;8.370	0.098;0.261	#	#	-0.597;6.944	0.077;0.472	0.674;0.917	#	0.032;0.124	0.002;0.013	#	-0.136;0.751	-0.352;1.359	#	#	#	#	001011	1.000	1.000	1	517.67	49651	34793	0.50		38	38
#	#	#	0.013;0.107	#	2.457;6.183	#	#	#	-1.093;4.461	#	#	0.192;0.475	0.016;0.061	#	#	#	1.770;2.900	#	#	#	#	110000	0.215	0.736	1	471.79	49657	34794	0.27		77	467
#	#	#	0.037;0.198	-0.547;0.547	#	0.291;0.528	0.064;0.328	#	3.282;6.985	-0.086;0.482	#	0.313;0.735	0.067;0.148	#	#	-0.118;0.643	#	#	#	#	-0.364;0.426	001000	0.552	0.888	1	445.32	49660	34795	0.45		77	116
#	#	#	0.120;0.203	-0.465;0.769	#	#	0.050;0.218	#	#	#	0.576;0.729	0.063;0.353	0.067;0.157	#	0.173;0.732	-0.156;0.731	#	#	#	#	0.357;2.093	011000	1.000	1.000	1	653.92	49667	34797	0.41		77	77
#	0.040;0.107	#	0.028;0.211	#	#	#	0.016;0.153	0.160;0.672	0.064;4.890	#	#	0.273;0.751	0.069;0.187	#	-0.162;1.015	-0.762;0.919	-0.870;1.629	#	0.071;0.107	1.065;1.641	#	100001	1.000	1.000	1	665.57	49656	34798	0.55		38	38
#	#	0.035;0.197	0.096;0.270	#	#	#	#	#	3.282;6.985	-0.086;0.482	#	0.313;0.715	0.032;0.130	0.006;0.014	#	-0.118;0.643	-0.592;0.732	#	#	#	-0.203;0.264	001000	1.000	1.000	1	419.05	49916	34802	0.45		115	115
#	#	#	#	#	#	#	#	0.200;0.562	-0.025;6.549	0.282;0.812	#	0.063;0.256	0.067;0.157	0.002;0.013	#	-0.156;0.731	#	#	#	0.191;1.472	0.357;2.093	011000	0.299	0.785	1	663.14	49896	34809	0.41		271	815
-98.221;-76.130	#	0.028;0.209	#	-0.529;0.529	5.069;9.756	-0.056;0.130	0.083;0.282	0.164;0.460	#	0.011;0.610	#	#	0.045;0.091	#	0.367;0.807	#	#	0.507;1.090	0.045;0.108	#	-0.195;0.254	000110	1.000	1.000	1	554.77	49991	34820	0.59		116	116
-95.587;-73.762	#	#	#	#	2.881;9.344	#	#	#	#	0.936;1.627	#	#	#	#	#	#	-0.442;2.250	#	#	#	#	001100	1.000	1.000	1	271.60	49685	34825	0.18		116	116
-95.587;-73.762	#	#	0.218;0.325	#	#	-0.109;0.186	#	#	#	#	#	#	#	#	#	#	-0.442;2.250	#	#	#	#	001100	0.374	0.821	1	284.07	49966	34827	0.18		230	580
#	#	-0.003;0.177	#	#	#	0.225;0.450	0.052;0.135	#	-0.155;5.770	#	#	#	-0.020;0.119	#	#	#	2.852;4.995	0.035;0.657	0.070;0.102	-0.609;1.284	0.958;2.129	110000	0.236	0.749	1	324.99	49777	34830	0.45		77	233
#	#	#	#	#	-0.263;3.943	0.236;0.357	-0.030;0.156	#	#	#	#	#	#	0.009;0.013	0.055;1.425	-0.215;0.488	#	#	#	#	1.671;1.730	110000	1.000	1.000	1	364.73	49688	34830	0.32		38	38
#	0.011;0.082	-0.171;0.086	#	#	#	#	#	-0.233;0.530	-0.896;3.548	#	#	-0.019;0.404	-0.017;0.073	#	-0.384;0.448	0.039;1.750	#	-0.172;0.308	0.033;0.109	-0.054;1.373	0.062;0.370	100001	1.000	1.000	1	712.28	49963	34833	0.55		232	232
#	#	#	0.057;0.240	#	6.845;10.691	-0.065;0.184	#	0.403;0.756	0.706;6.014	0.678;1.107	#	#	0.020;0.080	0.005;0.012	#	#	-0.625;2.613	#	#	#	#	001110	1.000	1.000	1	439.67	49763	34834	0.41		77	77
#	#	#	#	#	#	0.019;0.133	-0.066;0.214	#	#	#	0.349;0.546	#	0.040;0.095	#	#	-0.207;0.398	-0.792;0.988	0.396;1.166	0.065;0.099	#	#	001110	0.253	0.760	1	601.86	49954	34838	0.36		543	1319
-90.384;-62.189	#	#	0.201;0.399	#	-2.713;3.283	#	0.240;0.348	-0.310;0.522	#	#	0.466;0.741	#	0.010;0.123	#	#	#	#	-0.117;0.392	0.065;0.131	0.138;1.071	0.528;1.874	100000	1.000	1.000	1	277.47	49705	34847	0.50		38	38
#	0.123;0.186	#	0.161;0.309	#	#	#	#	#	#	#	#	#	-0.005;0.107	0.002;0.009	#	#	#	#	0.054;0.131	#	0.528;1.874	100000	1.000	1.000	1	277.47	49705	34847	0.27		38	38
#	0.048;0.141	#	#	0.265;1.323	-0.388;5.213	0.200;0.454	#	#	-0.708;8.426	#	#	0.069;0.478	#	0.002;0.013	-0.369;1.001	#	#	#	#	#	#	010001	0.171	0.703	1	565.83	49706	34848	0.36		38	1242
#	#	#	#	-0.485;0.599	1.503;7.993	#	0.002;0.149	#	2.921;6.007	0.340;0.797	0.341;0.712	#	#	0.005;0.011	-0.284;0.970	#	#	0.384;1.090	#	#	#	000110	0.087	0.614	1	616.40	49882	34851	0.41		116	622
#	#	-0.029;0.086	#	1.495;2.006	#	#	#	#	2.957;6.604	#	0.348;0.566	0.038;0.534	#	#	#	#	#	#	#	#	0.932;2.135	100001	1.000	1.000	1	283.96	49713	34855	0.27		76	76
#	#	#	0.003;0.184	#	2.375;7.903	#	#	#	#	0.237;0.425	#	0.004;0.276	0.083;0.162	0.002;0.013	0.077;1.369	#	#	#	#	#	#	001010	0.383	0.825	1	597.00	49989	34856	0.32		193	772
#	-0.043;0.089	0.087;0.185	#	#	5.829;8.199	#	#	-0.115;0.603	#	-0.203;0.896	0.383;0.579	-0.115;0.353	#	#	#	#	#	0.108;0.362	#	#	#	010000	0.281	0.776	1	586.06	49614	34861	0.36		38	116
-96.114;-81.565	-0.023;0.111	#	0.091;0.159	#	6.229;9.474	#	-0.050;0.218	0.348;0.568	#	0.156;0.637	#	#	#	#	#	-0.219;1.017	#	0.096;0.727	#	#	#	001110	0.310	0.791	1	553.75	49933	34866	0.41		77	154
#	#	#	0.044;0.223	-0.089;0.511	3.826;8.033	-0.042;0.135	0.045;0.230	0.323;0.735	#	#	0.538;0.806	#	#	0.009;0.010	#	#	0.282;1.823	0.060;0.634	#	0.398;1.166	#	111000	0.643	0.916	1	457.62	49725	34867	0.50		38	77
-75.040;-44.657	0.015;0.087	0.031;0.113	#	#	-0.819;6.993	0.154;0.495	#	-0.188;0.501	1.501;5.534	#	#	0.224;0.397	0.061;0.128	0.005;0.011	-0.243;1.414	-0.048;0.555	-0.852;1.065	0.013;0.556	#	0.022;0.927	0.070;0.949	000011	0.317	0.795	1	727.19	49919	34871	0.73		77	503
#	#	0.051;0.155	#	#	3.745;8.553	0.019;0.133	#	-0.005;0.485	#	#	0.349;0.546	#	#	#	-0.229;0.369	-0.111;0.398	-0.792;0.988	0.396;1.166	#	#	-0.756;0.711	001110	0.553	0.888	1	616.44	49954	34889	0.45		271	349
#	#	#	#	#	0.481;7.932	#	0.016;0.153	#	#	#	#	0.273;0.751	0.069;0.187	0.004;0.013	-0.162;1.015	#	-0.870;1.629	0.168;0.619	0.071;0.107	1.065;1.641	#	100001	1.000	1.000	2	438.08	49748	34890	0.45		76	76
-86.670;-63.134	0.120;0.213	#	#	#	#	#	#	#	#	#	#	0.273;0.458	#	#	#	-0.160;0.744	#	#	#	1.065;1.641	-0.054;0.987	100001	1.000	1.000	1	243.48	49748	34890	0.27		38	38
#	0.007;0.077	#	-0.043;0.129	#	-1.059;6.152	#	#	#	-0.316;3.017	-0.159;0.341	#	#	#	-0.004;0.012	#	#	#	#	#	#	-1.017;1.046	000001	0.309	0.791	1	650.18	49996	34896	0.32		1045	3480
-92.605;-72.023	#	#	#	-0.652;0.272	#	-0.065;0.167	0.199;0.404	0.700;1.333	#	#	0.392;0.611	-0.023;0.208	#	#	-0.706;0.104	0.355;0.975	#	#	#	0.566;1.334	#	001110	1.000	1.000	1	284.08	49755	34897	0.45		38	38
#	#	0.065;0.300	#	-0.652;0.272	6.845;10.691	-0.065;0.184	#	#	0.706;6.014	0.678;1.107	0.230;0.645	-0.070;0.313	#	0.005;0.012	#	#	-0.609;1.411	0.214;0.534	0.063;0.094	#	-0.134;0.368	001110	1.000	1.000	1	378.94	49763	34905	0.59		114	114
#	#	#	#	#	3.745;8.553	#	#	#	#	0.235;0.656	#	#	#	#	#	#	-0.792;0.988	0.396;1.166	#	-0.810;1.706	-0.756;0.711	001110	0.248	0.757	1	557.39	49962	34917	0.27		809	2501
#	#	#	0.115;0.269	#	2.641;9.251	#	#	#	5.471;10.638	#	#	0.018;0.435	#	#	-0.158;1.038	-0.025;0.929	-0.102;1.473	0.361;0.672	#	#	#	001100	0.302	0.787	1	452.76	49966	34918	0.36		192	694
#	-0.010;0.116	#	#	#	#	0.225;0.357	0.052;0.156	-0.207;0.636	#	#	0.292;0.565	#	#	0.009;0.013	#	#	#	#	#	#	0.958;2.129	110000	0.400	0.833	1	395.09	49926	34919	0.32		115	231
-88.332;-77.206	-0.030;0.061	#	0.015;0.288	#	8.268;12.234	#	0.003;0.213	0.241;0.836	2.921;6.007	-0.135;0.592	0.431;0.589	-0.092;0.179	#	0.006;0.011	#	#	#	#	#	#	-0.188;0.297	000110	1.000	1.000	1	597.58	49778	34920	0.55		38	38
#	#	#	#	#	#	0.288;0.447	#	-0.142;0.246	#	#	#	#	#	#	#	-0.499;0.718	0.932;2.541	#	#	#	#	100001	0.330	0.801	1	437.96	49934	34921	0.18		542	1389
#	#	#	0.108;0.205	#	#	0.015;0.129	0.080;0.238	-0.522;0.701	0.275;8.051	#	#	-0.016;0.195	#	0.002;0.011	#	#	#	-0.016;0.605	#	#	#	011000	0.160	0.693	1	608.36	49965	34927	0.36		463	1963
#	#	#	0.108;0.205	#	1.539;7.713	#	0.080;0.238	-0.522;0.701	0.275;8.051	#	0.479;0.845	#	#	#	#	#	#	-0.016;0.605	#	0.260;0.894	0.264;2.423	011000	0.257	0.762	1	642.10	49965	34930	0.41		537	1270
#	#	#	0.009;0.098	#	#	0.224;0.311	#	-0.037;0.396	-1.427;4.128	#	#	0.171;0.616	#	#	#	-0.129;0.474	1.451;3.642	-0.050;0.552	0.075;0.124	1.137;2.564	#	000001	1.000	1.000	1	333.56	49791	34933	0.45		38	38
#	0.050;0.159	#	0.009;0.098	#	#	#	#	#	#	#	#	0.171;0.616	#	0.009;0.014	-0.068;1.368	-0.129;0.474	#	#	#	1.137;2.564	#	000001	0.647	0.917	1	321.96	49791	34933	0.32		38	76
#	0.007;0.113	#	0.003;0.123	0.351;0.879	#	0.224;0.492	0.099;0.283	#	-1.589;5.200	-0.076;0.591	#	0.058;0.355	#	0.002;0.012	0.170;0.864	0.108;0.808	#	0.278;0.768	#	0.479;2.908	-0.265;0.748	000001	1.000	1.000	1	360.97	49792	34934	0.64		38	38
#	#	#	0.070;0.203	0.225;1.001	#	-0.011;0.289	#	-0.212;0.563	0.064;6.112	#	0.557;0.841	#	0.069;0.243	#	#	#	#	#	#	0.296;1.037	0.117;0.943	100001	0.181	0.710	1	511.43	49948	34942	0.41		77	153
-79.293;-52.333	#	0.004;0.099	#	#	#	0.216;0.440	#	#	#	-0.015;0.305	#	0.498;0.595	#	0.005;0.013	0.403;1.252	#	1.604;4.535	-0.116;0.303	0.069;0.111	-0.476;1.088	#	100000	1.000	1.000	1	390.28	49929	34943	0.50		77	77
#	-0.024;0.020	#	#	0.407;1.482	#	#	0.091;0.221	-0.246;0.438	0.472;4.298	#	0.738;0.841	0.279;0.543	-0.023;0.082	0.010;0.019	-0.157;0.846	#	0.421;3.531	#	#	-0.286;0.839	0.800;1.338	100001	0.100	1.000	1	467.57	34945	34945	0.59		0	0
-89.938;-61.744	#	-0.003;0.190	#	#	-2.713;4.849	0.212;0.366	#	-0.124;0.469	0.918;4.498	0.077;0.222	0.278;0.523	#	#	0.003;0.009	#	#	-0.044;2.489	-0.061;0.626	#	0.526;1.541	0.528;1.874	100000	1.000	1.000	2	521.52	49812	34954	0.59		114	114
-107.606;-79.790	#	0.157;0.373	0.194;0.309	-0.247;0.247	#	#	-0.066;0.346	0.427;0.803	#	0.068;0.783	#	#	#	0.007;0.014	#	0.190;1.044	#	#	#	0.811;2.622	-0.442;0.832	000100	1.000	1.000	1	305.66	49821	34963	0.50		76	76
#	-0.008;0.109	0.034;0.253	#	-0.432;0.432	#	#	#	#	#	#	0.479;0.616	#	0.023;0.069	#	-0.602;0.324	#	#	0.076;0.706	#	#	#	110000	0.148	0.682	1	554.16	49960	34967	0.32		192	882
-79.916;-67.078	#	#	0.083;0.151	#	#	#	0.044;0.301	0.274;0.718	#	#	0.372;0.462	-0.155;0.212	0.083;0.139	0.006;0.010	#	#	#	#	0.043;0.110	#	#	001110	1.000	1.000	2	476.74	49827	34969	0.41		76	76
#	#	0.041;0.203	0.152;0.159	-0.408;0.421	#	#	#	#	#	#	0.314;0.537	#	#	0.005;0.011	0.367;0.807	0.085;0.688	-0.402;0.967	#	0.057;0.086	#	-0.540;0.297	000110	0.068	0.583	1	612.25	34970	34970	0.45		0	76
#	#	#	#	#	-1.179;6.152	0.152;0.492	-0.019;0.192	-0.191;0.379	#	#	#	0.079;0.741	#	0.003;0.011	-0.146;0.925	-1.257;0.808	-0.252;0.912	#	0.055;0.120	0.558;1.985	#	000001	0.287	0.779	1	643.07	49996	34971	0.50		809	2002
#	-0.114;0.129	#	#	#	#	#	#	#	#	-0.225;0.453	#	#	0.040;0.089	#	#	#	#	#	0.052;0.123	-0.053;0.825	0.658;1.488	110000	0.216	0.736	1	521.37	49976	34976	0.27		229	1002
#	0.128;0.185	#	#	#	#	#	#	0.049;0.391	0.254;8.771	#	0.405;0.781	#	-0.001;0.035	#	-0.178;1.134	#	0.423;1.518	-0.004;0.561	#	#	#	001010	1.000	1.000	1	367.61	49837	34979	0.36		38	38
#	0.117;0.230	#	#	-0.438;0.550	#	-0.005;0.245	0.016;0.234	0.009;0.635	#	#	0.274;0.552	#	#	#	0.465;1.043	#	0.613;2.050	#	0.053;0.101	#	#	000010	0.129	0.664	1	441.59	49841	34983	0.41		38	116
#	#	#	#	#	#	#	#	#	#	-0.084;1.107	#	#	0.041;0.118	#	#	-0.131;0.684	#	0.498;1.229	#	1.357;2.043	#	001110	0.293	0.782	1	425.00	49848	34990	0.23		152	497
-85.306;-54.495	#	0.168;0.282	0.194;0.340	#	-0.108;6.983	0.078;0.223	#	0.298;0.605	-0.517;8.371	#	#	0.003;0.392	#	0.005;0.010	-0.229;0.369	#	#	#	#	#	#	111000	1.000	1.000	1	315.88	49853	34995	0.45		38	38
-84.270;-72.048	#	#	0.108;0.189	#	1.539;7.428	0.015;0.129	#	#	#	0.004;0.497	#	#	#	#	#	#	-0.104;2.177	#	#	0.260;0.894	0.264;2.423	011000	0.887	0.976	1	771.03	49965	34998	0.36		230	268
#	#	#	0.089;0.189	-0.555;0.555	0.533;7.428	0.015;0.129	0.087;0.244	#	#	0.004;0.497	0.479;0.845	-0.016;0.160	0.026;0.111	#	-0.605;0.591	#	#	0.008;0.658	#	0.287;0.894	#	011000	0.609	0.905	1	801.41	49965	34998	0.55		192	268
#	-0.006;0.102	0.151;0.284	0.188;0.352	#	3.479;8.647	-0.057;0.234	0.047;0.288	-0.129;0.714	#	#	#	#	-0.009;0.101	0.006;0.011	#	-0.125;0.640	1.370;2.671	#	#	0.039;1.397	#	010000	1.000	1.000	1	338.96	49859	35001	0.55		38	38
#	-0.042;0.101	-0.002;0.227	0.015;0.198	#	#	#	#	0.346;0.836	#	0.011;0.924	#	#	0.020;0.112	0.002;0.014	#	#	#	#	#	0.190;1.919	-0.382;0.641	000110	0.083	0.608	1	531.40	49991	35002	0.41		230	2066
-86.190;-75.492	#	#	#	#	3.737;7.343	-0.018;0.128	#	#	#	0.119;0.514	#	#	0.004;0.103	0.002;0.015	#	#	0.805;2.900	#	0.051;0.113	#	#	110000	0.070	0.587	1	688.27	49864	35006	0.36		76	576
-75.528;-57.126	#	#	0.063;0.233	0.900;1.482	-1.391;2.589	#	#	-0.177;0.472	#	-0.224;0.665	#	0.069;0.543	#	#	#	-0.172;0.749	1.834;3.032	#	#	-0.660;1.343	#	100001	1.000	1.000	2	369.58	49914	35008	0.45		77	77
