Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Att18	Att19	Att20	Att21	Att22	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-87.022;-76.750	#	#	#	#	#	#	0.035;0.261	0.015;0.624	#	#	0.324;0.668	-0.014;0.448	0.014;0.118	#	0.567;1.145	#	#	#	#	1.198;1.462	#	001100	0.061	0.571	1	74.71	9730	8948	0.36		4	7
#	0.031;0.141	#	0.024;0.158	#	#	0.211;0.406	#	#	#	-0.251;0.239	0.499;0.740	0.276;0.519	#	#	#	-0.271;0.734	0.383;1.437	0.231;0.588	#	#	#	000001	1.000	1.000	2	131.74	9998	8950	0.41		34	34
#	#	#	#	#	4.399;12.475	-0.117;0.246	#	#	#	0.212;0.619	0.393;0.535	-0.151;0.232	#	#	#	-0.396;1.216	-0.708;1.130	0.446;0.626	0.057;0.092	0.443;1.884	0.266;0.733	001110	0.047	0.543	1	81.30	9900	8951	0.50		19	35
-75.949;-63.539	0.110;0.270	-0.009;0.088	#	-0.032;0.856	1.217;5.029	#	-0.105;0.179	-0.337;0.213	#	#	0.263;0.481	#	-0.001;0.100	#	-0.019;1.046	-0.195;0.769	#	0.066;0.900	#	#	-0.163;0.537	100001	1.000	1.000	1	98.00	9962	8952	0.59		5	5
#	0.158;0.221	-0.075;0.157	#	#	#	#	-0.105;0.179	#	#	-0.168;0.666	0.370;0.567	#	#	#	0.140;1.046	#	0.370;1.773	#	0.065;0.122	0.045;1.664	-0.058;0.535	100001	0.010	0.400	1	49.80	9734	8952	0.45		2	5
-82.885;-59.349	0.071;0.153	-0.003;0.226	0.126;0.240	-0.245;0.266	0.033;7.605	0.223;0.459	#	#	1.637;5.340	#	#	0.165;0.488	0.023;0.089	#	#	#	-1.006;1.458	0.214;0.525	#	0.423;1.575	#	001000	0.031	0.500	1	62.70	9773	8954	0.59		5	10
#	#	#	0.020;0.196	#	-1.532;8.255	0.211;0.525	#	-0.129;0.213	#	-0.335;0.566	0.263;0.481	#	#	#	0.140;1.046	#	#	0.383;0.434	0.073;0.098	-0.352;0.964	#	100001	1.000	1.000	1	93.12	9962	8955	0.45		8	8
-77.831;-62.853	#	#	#	-0.029;1.100	#	#	-0.105;0.179	#	#	-0.273;0.448	#	#	#	#	0.140;1.046	-0.183;0.754	1.711;2.806	-0.098;0.448	#	#	#	100001	0.063	0.576	1	67.75	9931	8955	0.36		19	33
#	0.020;0.076	#	#	#	#	-0.067;0.124	#	#	6.630;7.379	-0.075;0.577	#	#	0.021;0.122	#	0.241;1.052	-0.097;0.690	-1.117;0.778	#	#	#	-0.025;0.765	000110	0.031	0.500	1	62.50	9741	8959	0.41		2	4
#	#	#	#	-0.467;0.661	3.242;7.449	#	#	-0.033;0.434	#	#	0.235;0.595	#	#	#	0.920;1.570	-0.393;0.829	0.348;1.409	0.094;0.677	0.051;0.096	#	-0.018;0.808	101000	0.000	0.133	1	40.77	9746	8964	0.45		2	15
-80.963;-54.860	#	-0.034;0.157	#	-0.029;1.100	#	0.224;0.419	-0.105;0.179	#	#	#	0.275;0.521	0.356;0.653	#	#	#	#	2.088;3.149	#	#	#	0.392;1.577	100001	1.000	1.000	1	69.43	9931	8965	0.41		7	7
-80.963;-54.860	0.049;0.131	-0.034;0.157	#	0.812;1.842	#	#	#	#	#	-0.280;0.571	0.379;0.751	0.309;0.778	0.022;0.117	0.005;0.015	#	-0.470;0.754	#	0.353;0.993	#	#	#	100001	1.000	1.000	1	50.00	9934	8965	0.50		5	5
-81.582;-76.056	0.116;0.196	#	0.071;0.186	#	#	#	0.025;0.315	#	#	-0.166;0.562	#	0.381;0.777	#	0.001;0.013	#	-0.336;0.095	-0.106;1.811	#	#	0.191;1.837	-0.508;0.305	001000	0.100	1.000	1	57.75	8967	8967	0.50		0	0
#	#	-0.022;0.108	0.024;0.083	#	-0.158;7.160	#	#	#	#	#	0.499;0.740	#	#	#	#	#	#	#	0.082;0.103	#	#	000001	0.359	0.815	1	117.12	9992	8971	0.23		22	27
-76.840;-68.934	0.020;0.096	#	#	#	-0.383;4.063	0.134;0.425	-0.062;0.187	-0.151;0.373	#	#	#	0.185;0.370	-0.003;0.064	0.005;0.012	#	#	#	0.300;0.483	0.078;0.116	-0.172;0.981	0.790;1.472	110000	0.000	0.000	1	63.83	8977	8977	0.59		0	6
#	-0.019;0.102	#	0.149;0.243	#	6.493;9.858	#	0.062;0.272	#	#	#	#	#	0.006;0.094	0.003;0.012	1.015;1.864	-0.181;0.987	#	#	0.057;0.125	0.040;1.521	#	011000	1.000	1.000	1	55.50	9760	8978	0.45		2	2
-103.154;-57.995	0.013;0.069	0.079;0.177	0.149;0.243	#	#	#	0.059;0.262	#	#	#	0.410;0.771	#	#	0.003;0.012	1.015;1.864	#	#	#	#	#	-0.001;0.657	011000	1.000	1.000	1	55.50	9760	8978	0.41		2	2
#	0.195;0.275	0.041;0.133	0.006;0.183	#	#	0.045;0.267	-0.048;0.213	#	#	#	#	-0.092;0.265	#	0.007;0.013	0.558;1.233	#	#	#	0.052;0.111	#	#	000100	1.000	1.000	1	39.50	9761	8979	0.41		2	2
-74.323;-61.913	-0.019;0.122	-0.009;0.112	#	#	#	#	#	#	#	#	0.377;0.593	0.313;0.775	-0.027;0.077	#	#	#	2.259;4.587	0.087;0.323	0.061;0.121	#	1.092;2.223	100000	0.064	0.577	1	72.47	9990	8980	0.45		15	26
#	#	#	0.024;0.158	#	#	#	-0.036;0.202	-0.089;0.378	#	#	0.540;0.740	0.276;0.692	#	#	-0.387;0.964	#	#	#	#	#	#	000001	0.116	0.650	1	95.07	9980	8981	0.27		39	60
-76.445;-61.467	#	#	#	#	#	0.211;0.406	#	-0.088;0.288	-0.508;4.798	#	0.499;0.682	0.276;0.692	0.009;0.135	0.003;0.010	#	#	#	#	#	#	-0.102;1.806	000001	0.068	0.583	1	105.47	9945	8981	0.41		35	60
-66.236;-46.161	#	#	-0.023;0.155	-0.512;0.546	#	#	-0.065;0.126	-0.075;0.335	0.415;5.105	0.003;0.324	0.213;0.606	0.244;0.412	0.023;0.090	0.006;0.011	0.368;1.076	-0.015;0.470	0.244;1.682	#	#	#	#	010001	0.000	0.167	1	115.85	9764	8982	0.64		2	12
-92.146;-59.424	-0.022;0.099	#	0.048;0.183	#	1.783;12.475	-0.087;0.213	0.067;0.275	#	0.293;1.200	#	#	#	#	0.004;0.014	0.074;0.614	-0.396;1.049	-0.574;1.137	0.315;0.626	0.055;0.092	0.790;2.162	-0.187;0.333	001110	0.100	1.000	1	86.00	8984	8984	0.68		0	0
-96.206;-66.678	-0.028;0.100	-0.009;0.162	0.000;0.118	-0.246;0.265	#	#	#	#	5.345;10.282	#	#	-0.091;0.278	#	0.003;0.011	#	#	-0.229;1.072	0.290;0.741	#	#	#	001101	0.000	0.125	1	51.90	9770	8988	0.45		2	16
#	#	#	0.026;0.101	#	#	0.120;0.252	0.019;0.161	-0.159;0.480	#	0.108;0.503	0.246;0.622	0.274;0.775	#	#	-0.839;0.588	#	#	#	#	#	#	100000	0.004	0.333	1	59.17	9785	9003	0.36		2	6
-81.234;-67.112	#	#	#	#	-3.542;6.471	0.187;0.396	-0.040;0.216	-0.009;0.401	#	-0.009;0.312	0.328;0.710	#	0.109;0.170	0.002;0.012	0.351;1.106	#	#	-0.038;0.508	0.071;0.109	#	#	010000	0.002	0.286	1	37.57	9786	9004	0.55		2	7
#	#	#	#	#	-0.139;6.471	0.187;0.396	-0.040;0.216	-0.009;0.401	#	-0.009;0.312	#	#	0.109;0.170	0.002;0.012	#	-0.436;0.769	#	#	#	#	-0.458;0.655	010000	0.000	0.143	1	46.59	9786	9004	0.41		2	14
#	-0.082;0.088	#	#	-0.029;1.100	#	#	#	#	-0.158;1.384	-0.205;0.499	#	0.086;0.284	#	#	-0.245;1.046	#	#	0.066;0.454	#	0.793;2.110	-0.277;1.015	100001	1.000	1.000	1	80.50	9788	9006	0.41		2	2
#	0.066;0.138	#	0.169;0.294	-0.617;0.617	#	-0.029;0.135	0.233;0.340	0.902;1.461	2.931;10.213	#	#	#	#	#	#	1.479;1.981	#	#	#	#	-0.569;0.652	000110	1.000	1.000	1	39.50	9790	9008	0.41		2	2
-91.804;-90.537	#	0.114;0.204	0.189;0.350	-0.617;0.617	#	-0.027;0.104	#	#	#	#	0.312;0.881	#	#	#	#	#	#	#	0.054;0.101	1.198;1.937	#	001100	0.059	0.851	1	93.69	9009	9009	0.36		0	0
#	-0.033;0.112	#	0.189;0.350	#	#	#	#	#	#	0.393;1.022	0.543;0.881	#	#	0.002;0.012	-0.044;0.811	#	-0.425;2.321	#	#	0.291;1.937	#	001100	0.085	0.611	1	76.04	9907	9009	0.36		11	18
#	#	#	#	#	-0.158;5.972	#	-0.038;0.130	#	#	-0.251;0.588	#	#	0.009;0.135	#	#	#	#	0.234;0.469	0.098;0.103	0.095;0.946	#	000001	0.186	0.714	1	71.08	9857	9010	0.32		10	14
#	#	#	#	#	-0.158;5.972	0.211;0.406	-0.038;0.130	#	0.062;4.753	#	#	#	0.009;0.135	#	#	-0.114;1.008	#	#	0.098;0.103	0.095;0.946	#	000001	0.402	0.833	1	79.53	9857	9010	0.36		10	12
#	#	-0.034;0.204	0.020;0.095	-0.029;1.100	#	#	#	#	#	#	0.275;0.521	0.309;0.514	#	0.002;0.014	#	-0.183;0.754	#	0.131;0.395	#	#	#	100001	0.031	0.500	1	69.72	9931	9014	0.36		15	30
-79.988;-64.582	#	#	#	#	-2.579;6.520	#	-0.105;0.199	#	#	-0.223;0.505	0.275;0.521	0.309;0.514	0.021;0.077	#	#	#	#	#	0.062;0.129	#	#	100001	0.042	0.531	1	65.34	9962	9014	0.36		26	49
-92.146;-57.283	0.062;0.241	#	#	#	#	#	#	#	#	#	#	-0.123;0.232	#	#	0.054;1.404	#	-0.708;1.079	#	#	1.304;2.456	-0.278;0.635	001110	0.001	0.250	1	58.13	9797	9015	0.32		4	16
-103.154;-57.995	#	#	0.119;0.243	-0.246;0.794	-0.447;7.845	#	#	#	#	#	#	0.042;0.227	0.006;0.121	#	0.076;0.829	#	1.023;1.500	#	0.010;0.125	#	#	011000	0.088	0.615	1	74.53	9922	9016	0.41		16	26
#	-0.033;0.112	#	0.189;0.350	-0.202;0.577	#	#	0.109;0.314	#	#	#	0.574;0.770	#	#	#	#	0.590;1.561	#	#	#	#	#	001100	1.000	1.000	1	68.12	9909	9017	0.27		8	8
-90.537;-73.848	#	#	0.189;0.350	#	5.843;8.968	-0.027;0.104	0.109;0.239	0.196;1.017	3.190;9.855	#	#	#	#	#	#	0.590;1.561	-0.014;1.047	#	0.054;0.101	0.291;1.576	#	001100	1.000	1.000	1	84.60	9909	9017	0.50		5	5
-110.431;-87.751	#	-0.007;0.228	#	-0.533;0.631	#	-0.027;0.104	0.001;0.123	#	#	0.393;0.563	#	#	#	0.005;0.010	#	#	-0.044;2.387	0.379;0.624	#	#	#	001100	0.031	0.500	1	54.20	9946	9018	0.41		5	10
-93.059;-87.751	#	#	#	-0.533;0.631	#	-0.027;0.104	0.001;0.123	#	#	0.393;0.563	0.430;0.881	#	#	#	#	#	#	#	#	#	#	001100	0.095	0.625	1	54.25	9946	9018	0.27		5	8
#	0.083;0.230	#	0.055;0.128	#	#	0.049;0.386	#	-0.031;0.516	3.099;12.233	0.122;0.477	#	#	0.124;0.173	0.006;0.011	#	-0.329;0.843	0.132;1.570	0.134;0.370	#	#	-0.204;0.550	001010	0.095	0.625	1	48.62	9938	9021	0.55		5	8
-64.216;-46.693	#	#	#	#	#	#	-0.011;0.238	-0.296;0.213	#	-0.273;0.497	#	0.086;0.284	#	0.004;0.009	#	-0.470;0.232	#	#	#	#	0.096;0.850	100001	0.513	0.875	1	87.95	9952	9022	0.36		14	16
#	0.016;0.179	#	0.179;0.190	-0.263;0.601	2.040;6.247	0.008;0.236	0.198;0.389	0.654;0.685	-0.951;8.642	#	0.368;0.663	#	0.005;0.082	0.001;0.013	0.041;0.620	#	#	#	0.057;0.100	#	#	110000	0.052	0.769	1	61.26	9023	9023	0.59		0	0
-86.760;-61.940	#	0.032;0.184	#	-0.416;0.607	0.322;10.766	-0.059;0.277	0.025;0.315	#	-0.192;5.116	0.142;0.488	0.436;0.629	0.115;0.386	0.085;0.116	#	0.128;0.649	#	#	0.247;0.642	#	#	-0.129;0.427	001000	0.001	0.222	2	57.16	9807	9025	0.64		4	18
-92.146;-59.424	#	#	0.125;0.229	#	7.099;12.475	-0.024;0.098	#	0.283;1.012	#	0.325;0.904	0.335;0.627	#	0.040;0.105	#	#	#	1.753;3.448	0.149;0.686	#	#	#	001110	1.000	1.000	2	34.00	9810	9028	0.45		2	2
#	#	#	#	#	7.099;12.475	#	#	#	0.821;9.831	#	#	#	#	0.004;0.014	#	0.044;1.049	2.386;4.081	#	#	#	0.795;1.549	001110	1.000	1.000	1	34.00	9810	9028	0.27		2	2
#	-0.077;0.141	#	#	-0.031;0.603	0.417;4.863	0.211;0.406	#	-0.135;0.452	#	-0.251;0.239	0.499;0.740	0.276;0.692	#	#	#	-0.271;0.734	-0.274;2.772	0.231;0.588	0.058;0.114	#	#	000001	0.599	0.902	2	127.49	9998	9032	0.55		37	41
-80.963;-54.860	#	#	#	-0.029;1.100	#	#	-0.105;0.179	-0.158;0.320	#	#	0.275;0.521	#	-0.013;0.111	#	-0.008;0.532	#	2.088;2.549	-0.061;0.448	0.048;0.129	#	#	100001	1.000	1.000	1	80.00	9931	9037	0.45		7	7
-91.410;-63.594	#	#	#	#	#	0.173;0.471	#	#	3.099;12.233	#	0.415;0.639	#	0.092;0.189	#	#	0.086;0.592	#	0.134;0.370	0.061;0.107	#	#	001010	0.025	0.478	1	58.73	9938	9040	0.36		11	23
#	#	#	#	1.269;2.257	-3.569;4.964	#	-0.006;0.136	#	-0.850;5.692	#	#	0.412;0.663	0.030;0.105	#	#	0.059;1.080	#	0.282;0.696	0.067;0.126	0.480;1.276	#	000001	0.132	0.667	1	36.67	9823	9041	0.45		4	6
#	#	#	0.080;0.234	#	#	0.009;0.141	0.175;0.367	0.157;0.579	2.179;10.943	#	0.466;0.619	#	#	0.004;0.012	0.186;1.170	-0.147;1.059	-0.583;0.786	0.404;0.978	0.048;0.110	#	#	000110	0.031	0.500	1	44.10	9824	9042	0.55		5	10
#	-0.004;0.106	#	0.005;0.198	#	#	#	-0.032;0.202	0.142;0.484	#	#	#	0.139;0.370	#	0.007;0.013	0.255;1.200	#	2.056;3.425	#	0.093;0.124	0.384;2.150	#	010000	0.002	0.286	2	31.71	9825	9043	0.45		2	7
-81.341;-68.931	#	#	0.005;0.198	0.354;1.883	-0.217;5.552	0.187;0.324	-0.032;0.202	0.142;0.484	#	#	#	0.139;0.370	#	#	#	0.012;0.648	#	0.125;0.558	#	0.384;2.150	#	010000	0.000	0.200	1	78.50	9825	9043	0.50		2	10
#	#	#	0.028;0.279	#	2.879;8.528	0.016;0.293	#	0.014;0.402	#	-0.198;0.506	0.158;0.535	#	0.100;0.192	0.002;0.013	0.074;0.625	#	#	0.315;0.626	0.057;0.114	#	#	001110	0.000	0.182	2	52.98	9830	9048	0.50		2	11
#	#	#	0.077;0.219	0.170;0.717	3.843;6.967	0.029;0.277	#	#	#	#	#	0.213;0.314	#	0.003;0.010	0.128;0.649	#	-1.544;1.811	#	#	#	#	001000	0.001	0.423	1	49.01	9050	9050	0.36		0	0
-76.938;-59.821	0.034;0.106	-0.017;0.201	0.099;0.139	#	#	0.134;0.425	0.041;0.167	-0.031;0.345	-1.754;8.403	#	0.331;0.538	0.185;0.370	-0.008;0.087	#	#	-0.390;0.766	#	#	0.069;0.094	#	0.143;0.843	110000	0.002	0.286	1	31.57	9835	9053	0.64		2	7
#	-0.004;0.096	#	#	-0.437;0.273	#	#	#	#	6.473;15.860	#	0.460;0.771	0.042;0.227	-0.005;0.121	#	-0.437;0.990	#	1.023;1.500	#	0.058;0.102	#	#	011000	1.000	1.000	2	96.22	9865	9054	0.41		9	9
#	-0.004;0.096	#	#	-0.437;0.273	#	#	#	#	6.473;15.860	#	0.460;0.771	0.042;0.227	-0.005;0.121	#	#	#	1.023;1.500	#	0.058;0.102	#	0.104;0.696	011000	1.000	1.000	1	96.22	9865	9054	0.41		9	9
#	#	#	#	#	#	0.110;0.342	-0.000;0.145	#	#	#	0.720;0.960	#	#	#	0.101;0.738	0.105;1.160	-1.095;1.095	#	#	#	-0.646;0.646	000010	0.001	0.250	1	78.62	9837	9055	0.32		2	8
#	0.052;0.119	#	#	#	-2.412;6.602	#	#	-0.063;0.746	#	#	0.720;0.960	0.212;0.482	0.060;0.130	#	0.101;0.738	#	-1.095;1.095	#	#	0.363;1.268	-0.646;0.646	000010	1.000	1.000	1	33.00	9837	9055	0.45		2	2
-82.722;-64.321	#	-0.007;0.177	#	-0.564;0.564	2.233;7.796	#	#	#	#	0.347;0.717	#	0.021;0.338	-0.009;0.103	0.004;0.009	#	-0.012;1.244	0.003;0.961	0.119;0.571	#	-0.178;1.002	0.003;0.470	010000	0.000	0.167	1	72.47	9838	9056	0.59		2	12
#	#	0.121;0.245	#	#	#	-0.011;0.102	#	#	0.318;9.452	#	0.048;0.497	#	0.018;0.148	#	-0.150;0.564	-0.066;0.571	-0.280;2.253	0.100;0.571	#	0.819;2.287	-0.173;0.294	011100	0.000	0.167	1	68.47	9839	9057	0.50		2	12
#	0.000;0.126	0.121;0.245	#	#	#	-0.011;0.102	#	#	0.318;9.452	#	0.267;0.497	#	0.018;0.148	#	#	-0.066;0.571	-0.280;2.253	0.100;0.571	#	0.819;2.287	-0.173;0.294	011100	0.000	0.111	1	55.32	9839	9057	0.50		2	18
-110.431;-87.751	#	#	#	-0.555;0.591	#	#	#	#	#	0.027;0.643	0.293;0.484	0.068;0.391	#	#	#	#	-0.364;0.902	0.473;0.831	#	#	-0.465;0.630	001100	0.004	0.333	1	38.33	9840	9058	0.36		2	6
#	-0.035;0.121	0.067;0.247	#	#	#	0.024;0.125	0.085;0.308	#	1.191;6.869	#	#	-0.098;0.218	#	#	-0.358;0.278	0.107;0.726	#	0.253;0.789	0.044;0.109	0.948;1.634	0.399;0.865	000010	0.000	0.182	1	74.82	9841	9059	0.55		2	11
#	#	0.081;0.204	-0.005;0.170	#	2.590;6.436	#	#	-0.059;0.533	#	0.124;0.834	0.449;0.744	#	-0.013;0.061	0.012;0.017	#	#	-0.147;3.061	#	0.098;0.155	0.247;1.427	#	100000	1.000	1.000	1	33.50	9843	9061	0.50		2	2
-89.489;-61.673	#	#	-0.005;0.170	#	2.590;6.436	#	#	-0.059;0.533	#	0.124;0.834	0.449;0.744	#	-0.013;0.061	0.012;0.017	#	#	-0.147;3.061	#	0.091;0.155	0.247;1.427	#	100000	1.000	1.000	1	33.50	9843	9061	0.50		2	2
#	#	#	#	#	#	0.043;0.247	#	#	-0.850;3.717	#	0.263;0.400	#	#	#	-0.245;1.046	-0.470;0.769	#	#	#	#	-0.277;1.015	100001	0.132	0.667	1	50.89	9844	9062	0.27		6	9
#	#	0.031;0.130	#	#	#	0.346;0.492	-0.026;0.152	#	#	-0.170;0.373	#	#	#	#	#	-0.180;0.322	0.448;2.467	#	#	1.275;2.427	0.108;1.275	000001	1.000	1.000	1	22.50	9845	9063	0.36		2	2
-87.400;-72.850	#	#	#	0.320;1.113	#	0.261;0.583	-0.082;0.200	#	#	-0.170;0.373	#	#	#	#	0.496;1.461	#	0.448;2.467	0.231;0.588	0.091;0.133	#	0.108;1.275	000001	0.053	0.556	1	45.67	9890	9063	0.45		5	9
-80.446;-68.892	#	#	#	#	5.585;9.431	0.001;0.341	0.075;0.308	-0.189;0.655	-0.583;6.083	-0.489;0.283	#	#	0.032;0.101	0.006;0.014	0.493;1.843	-0.256;0.866	-0.461;1.113	#	0.055;0.114	0.926;1.694	#	001010	0.017	0.444	1	51.67	9847	9065	0.64		4	9
#	#	#	0.085;0.279	#	4.399;12.475	-0.024;0.098	#	#	3.401;9.608	0.212;0.619	0.316;0.535	#	0.059;0.115	#	0.877;2.092	-0.396;0.776	#	#	0.054;0.092	#	-0.081;0.440	001110	1.000	1.000	1	78.00	9948	9066	0.50		8	8
#	#	#	#	#	4.419;7.904	#	0.068;0.171	-0.029;0.553	4.289;7.303	#	#	-0.002;0.295	-0.065;0.093	#	-0.300;0.471	#	#	0.166;0.402	#	#	-0.028;1.680	110000	0.031	0.500	1	54.29	9868	9067	0.41		7	14
#	#	#	0.013;0.211	-0.617;0.617	#	#	-0.007;0.246	#	4.289;7.303	-0.546;0.743	#	-0.002;0.295	-0.002;0.093	#	-0.300;0.471	#	1.011;1.901	#	0.065;0.097	#	#	110000	0.014	0.429	1	66.97	9849	9067	0.45		6	14
-78.860;-48.794	#	-0.022;0.108	#	-0.031;0.656	0.417;4.863	#	-0.018;0.151	-0.135;0.452	-0.508;4.753	#	0.499;0.740	0.276;0.692	#	#	-0.387;0.594	#	-0.274;1.437	#	#	#	#	000001	1.000	1.000	2	152.79	9963	9072	0.50		22	22
#	0.004;0.112	#	0.023;0.149	0.740;1.648	0.400;6.169	#	#	-0.233;0.599	#	-0.261;0.603	0.405;0.590	0.092;0.409	#	#	#	-0.197;0.757	#	#	0.081;0.108	#	1.072;1.916	011000	0.000	0.105	1	53.81	9856	9074	0.50		2	19
#	0.004;0.112	#	#	0.379;1.287	0.400;6.169	0.093;0.416	#	#	#	#	0.405;0.590	#	#	#	#	#	#	0.253;0.752	0.081;0.108	-0.134;1.485	1.072;1.916	011000	0.000	0.182	1	64.30	9856	9074	0.41		2	11
#	#	#	-0.013;0.097	#	#	0.211;0.406	#	#	#	-0.251;0.588	#	#	0.009;0.135	#	#	#	#	0.234;0.469	0.098;0.103	#	#	000001	1.000	1.000	1	57.75	9857	9075	0.27		4	4
-84.751;-55.224	#	#	#	#	-0.158;5.972	0.211;0.296	-0.038;0.130	#	0.062;4.753	-0.021;0.596	#	#	0.009;0.135	#	#	#	#	#	0.098;0.103	0.095;0.946	#	000001	0.237	0.750	1	74.00	9857	9075	0.41		6	8
-102.640;-76.108	-0.033;0.112	0.154;0.321	0.189;0.350	-0.481;0.506	#	-0.008;0.146	#	0.341;0.944	6.574;11.799	#	0.430;0.881	#	#	0.004;0.012	#	#	#	#	0.054;0.101	#	-0.015;0.452	001100	0.328	0.800	1	65.80	9907	9076	0.55		8	10
#	-0.033;0.112	#	0.189;0.350	-0.202;0.577	#	-0.027;0.104	#	#	#	0.393;1.022	0.312;0.881	#	0.004;0.104	0.002;0.010	-0.044;1.017	#	-0.425;0.978	0.220;0.700	#	0.291;1.937	#	001100	0.055	0.560	1	75.94	9907	9076	0.55		14	25
-87.400;-72.850	#	0.031;0.130	#	0.320;1.113	#	-0.033;0.285	-0.082;0.152	0.047;0.411	#	-0.170;0.373	#	#	#	#	0.496;1.461	-0.180;0.322	0.448;2.467	0.231;0.588	#	#	#	000001	0.031	0.500	1	34.25	9860	9078	0.50		2	4
-87.400;-72.850	#	0.031;0.130	#	0.320;1.113	1.826;8.797	-0.033;0.285	-0.082;0.152	0.047;0.411	1.919;5.375	-0.170;0.373	#	#	#	#	0.496;1.461	-0.180;0.322	0.448;2.467	0.231;0.588	#	#	0.108;1.275	000001	0.031	0.500	1	34.25	9860	9078	0.64		2	4
#	0.006;0.075	#	0.189;0.350	#	#	-0.027;0.104	#	#	#	0.393;1.022	0.312;0.786	#	0.004;0.136	0.002;0.013	-0.044;1.017	0.143;1.165	#	#	0.070;0.095	0.291;1.937	#	001100	0.072	0.591	1	78.58	9907	9079	0.50		13	22
#	#	#	0.042;0.154	0.170;0.717	#	0.078;0.315	-0.055;0.163	#	0.376;1.385	#	0.464;0.735	-0.016;0.314	0.078;0.135	#	0.895;1.493	#	-0.106;1.811	#	#	0.202;2.013	#	001000	0.000	0.333	1	50.59	9080	9080	0.50		0	0
#	#	#	0.110;0.243	-0.229;0.229	#	#	0.121;0.243	#	#	#	#	0.042;0.227	#	0.004;0.014	0.076;0.829	#	1.023;1.500	#	#	#	0.058;1.009	011000	0.021	0.462	1	58.65	9864	9082	0.36		6	13
#	#	#	-0.004;0.155	#	#	0.032;0.187	#	#	0.884;7.303	#	#	#	#	0.003;0.011	0.087;1.341	-0.206;0.548	1.400;3.488	#	0.061;0.109	#	0.656;1.680	110000	0.007	0.368	1	36.02	9927	9084	0.41		7	19
-81.438;-69.028	#	0.151;0.250	0.133;0.198	#	#	#	#	0.117;0.493	3.019;9.438	#	#	#	#	#	#	#	1.257;2.386	0.106;0.727	#	-0.020;1.352	-0.242;1.068	111000	1.000	1.000	1	59.50	9867	9085	0.41		2	2
#	#	#	#	0.010;0.609	#	0.044;0.148	-0.043;0.193	#	4.289;7.303	-0.546;0.743	0.086;0.649	#	-0.010;0.093	#	-0.290;0.471	#	0.581;1.987	0.153;0.765	#	#	#	110000	0.013	0.421	1	59.80	9868	9086	0.45		8	19
-76.445;-53.903	#	-0.022;0.108	-0.001;0.161	#	1.164;4.650	0.211;0.406	#	#	#	-0.251;0.239	#	#	#	0.004;0.011	-0.387;1.501	#	-0.085;1.113	#	0.076;0.103	0.148;1.966	0.082;0.674	000001	0.149	0.683	1	113.28	9992	9088	0.55		41	60
#	#	0.032;0.184	0.071;0.219	-0.416;0.607	0.322;10.766	#	#	#	4.939;5.116	0.142;0.811	0.336;0.737	#	0.085;0.112	0.004;0.011	0.128;0.649	#	0.494;1.810	0.247;0.642	#	-0.124;1.797	-0.077;0.427	001000	0.000	0.308	1	58.45	9091	9091	0.64		0	0
-79.727;-54.907	0.041;0.188	0.022;0.174	0.051;0.153	#	#	0.102;0.257	#	-0.556;0.530	#	#	0.625;0.876	-0.078;0.378	#	0.002;0.013	0.209;0.942	-0.136;0.751	#	#	#	-0.155;1.546	#	001011	0.031	0.500	1	72.25	9875	9093	0.55		4	8
#	0.017;0.188	0.022;0.174	0.082;0.153	-0.247;0.247	#	0.102;0.257	#	-0.617;0.530	-0.523;6.019	#	0.625;0.876	#	#	0.002;0.013	0.209;0.942	-0.136;0.751	#	#	0.066;0.115	#	-0.490;0.767	001011	1.000	1.000	1	49.50	9875	9093	0.59		4	4
-76.840;-53.126	#	#	#	#	#	#	#	#	#	#	#	0.220;0.636	#	0.002;0.015	-0.452;1.056	#	#	-0.084;0.443	#	-0.637;1.773	1.478;1.910	110000	0.053	0.556	1	66.11	9912	9094	0.32		5	9
#	0.006;0.132	#	#	#	#	0.216;0.470	-0.062;0.187	#	-0.933;3.387	#	#	#	-0.033;0.106	#	-0.452;0.223	-0.387;0.601	#	-0.084;0.443	#	-0.637;1.311	1.478;1.910	110000	1.000	1.000	1	76.50	9876	9094	0.45		2	2
-81.582;-76.056	#	#	#	#	#	0.337;0.447	0.025;0.315	0.079;0.535	#	-0.166;0.562	#	0.381;0.777	#	#	0.056;0.654	#	-0.106;1.811	#	0.075;0.126	0.191;1.837	#	001000	1.000	1.000	1	53.50	9877	9095	0.45		2	2
#	#	#	#	-0.029;1.100	#	#	-0.105;0.179	#	#	-0.273;0.448	0.274;0.547	0.082;0.320	#	#	0.140;1.046	-0.183;0.754	1.711;2.806	-0.098;0.448	#	#	#	100001	0.078	0.600	1	56.00	9878	9096	0.41		6	10
#	#	#	0.129;0.291	0.812;1.100	#	#	-0.105;0.179	#	#	#	#	0.039;0.363	0.007;0.064	0.002;0.013	#	-0.470;0.694	#	#	0.053;0.117	#	#	100001	1.000	1.000	1	39.00	9878	9096	0.36		2	2
